DateTime,TodaysCondition,HTempC,LTempC,CurrTemp,CurrCond,WSpeedKmh,Direction,UV,Hum
"February 12, 2019 at 07:00PM",Thunderstorms,,24,28,Light Rain with Thunder,16,South,0,82
"February 12, 2019 at 08:00PM",Thunderstorms,,24,29,Mostly Cloudy,13,South,0,73
"February 12, 2019 at 09:00PM",Thunderstorms,,24,25,Rain,10,Southwest,0,90
"February 12, 2019 at 10:00PM",Thunderstorms,,24,26,Showers in the Vicinity,6,Northwest,0,91
"February 12, 2019 at 11:00PM",Thunderstorms,,24,25,Cloudy,8,West,0,92
"February 13, 2019 at 12:00AM",Rain/Thunder,,24,24,Showers in the Vicinity,3,East,0,94
"February 13, 2019 at 01:00AM",Thundershowers,,24,24,Rain Shower,3,Southeast,0,95
"February 13, 2019 at 02:00AM",Thundershowers,,24,24,Rain Shower,5,South,0,94
"February 13, 2019 at 03:00AM",Rain/Thunder,26,21,24,Rain,5,Southeast,0,95
"February 13, 2019 at 04:00AM",Rain,26,21,24,Rain,5,Southeast,0,95
"February 13, 2019 at 05:00AM",Rain,26,21,24,Rain,5,South,0,96
"February 13, 2019 at 06:00AM",Rain,26,21,24,Rain,6,South,0,96
"February 13, 2019 at 07:00AM",Rain/Thunder,26,21,24,Rain,6,South,0,95
"February 13, 2019 at 08:00AM",Rain/Thunder,26,21,24,Rain,6,South,0,95
"February 13, 2019 at 09:00AM",Rain/Thunder,24,19,24,Rain,8,South,1,97
"February 13, 2019 at 10:00AM",Rain/Thunder,26,21,25,Rain,14,South,2,92
"February 13, 2019 at 11:00AM",Rain,24,19,24,Rain,14,South,3,95
"February 13, 2019 at 12:00PM",Rain,26,21,25,Rain,16,South,5,92
"February 13, 2019 at 01:00PM",Rain,26,21,25,Rain,13,South,6,90
"February 13, 2019 at 02:00PM",Rain,26,21,25,Rain,14,Southeast,6,90
"February 13, 2019 at 03:00PM",Rain,25,21,24,Rain,14,Southeast,5,90
"February 13, 2019 at 04:00PM",Rain Early,,21,25,Rain,13,South,3,83
"February 13, 2019 at 05:00PM",Rain Early,,21,24,Rain,14,Southeast,2,80
"February 13, 2019 at 06:00PM",Light Rain Early,,21,24,Rain Shower,11,South,0,81
"February 13, 2019 at 07:00PM",Showers Early,,21,24,Cloudy,8,South,0,82
"February 13, 2019 at 08:00PM",Showers Early,,20,23,Cloudy,10,Southeast,0,87
"February 13, 2019 at 09:00PM",Showers Early,,20,23,Light Rain,8,Southeast,0,89
"February 13, 2019 at 10:00PM",Light Rain Early,,20,22,Rain Shower,5,Southwest,0,91
"February 13, 2019 at 11:00PM",Showers Early,,20,22,Mostly Cloudy,5,Southwest,0,93
"February 14, 2019 at 12:00AM",Showers Early,,20,22,Mostly Cloudy,3,West,0,93
"February 14, 2019 at 01:00AM",Partly Cloudy,,20,22,Mostly Cloudy,3,West,0,91
"February 14, 2019 at 02:00AM",Partly Cloudy,,20,22,Partly Cloudy,3,Southwest,0,92
"February 14, 2019 at 03:00AM",Mostly Cloudy,29,21,21,Partly Cloudy,2,Southwest,0,95
"February 14, 2019 at 04:00AM",Mostly Cloudy,29,21,21,Partly Cloudy,2,Southwest,0,97
"February 14, 2019 at 05:00AM",Mostly Cloudy,29,21,21,Partly Cloudy,2,Southwest,0,94
"February 14, 2019 at 06:00AM",Mostly Cloudy,29,21,21,Partly Cloudy,2,Southwest,0,97
"February 14, 2019 at 07:00AM",Mostly Cloudy,29,21,21,Mostly Cloudy,5,Northwest,0,99
"February 14, 2019 at 08:00AM",Mostly Cloudy,28,19,22,Partly Cloudy,3,North,1,96
"February 14, 2019 at 09:00AM",Mostly Cloudy,28,21,23,Partly Cloudy,3,Southeast,2,87
"February 14, 2019 at 10:01AM",Cloudy,28,21,25,Partly Cloudy,8,Southeast,5,81
"February 14, 2019 at 11:00AM",Mostly Cloudy,27,19,26,Mostly Cloudy,6,Southeast,7,75
"February 14, 2019 at 12:00PM",Mostly Cloudy,28,21,27,Mostly Cloudy,10,Southeast,10,67
"February 14, 2019 at 01:00PM",Few Showers,29,21,28,Cloudy,10,Southeast,6,63
"February 14, 2019 at 02:00PM",Showers,28,21,27,Cloudy,11,Southeast,6,68
"February 14, 2019 at 03:00PM",Showers,28,21,28,Cloudy,11,Southeast,5,65
"February 14, 2019 at 04:00PM",Partly Cloudy,,21,27,Cloudy,10,Southeast,3,65
"February 14, 2019 at 05:00PM",Partly Cloudy,,21,27,Cloudy,10,South,3,66
"February 14, 2019 at 06:00PM",Partly Cloudy,,19,26,Mostly Cloudy,11,Southeast,1,68
"February 14, 2019 at 07:00PM",Partly Cloudy,,21,26,Mostly Cloudy,10,South,0,69
"February 14, 2019 at 08:00PM",Clouds Early/Clearing Late,,21,25,Cloudy,10,South,0,70
"February 14, 2019 at 09:00PM",Partly Cloudy,,21,23,Mostly Cloudy,5,South,0,78
"February 14, 2019 at 10:00PM",Partly Cloudy,,20,23,Mostly Cloudy,5,South,0,80
"February 14, 2019 at 11:00PM",Partly Cloudy,,20,22,Mostly Cloudy,3,South,0,84
"February 15, 2019 at 12:00AM",Partly Cloudy,,20,22,Mostly Cloudy,3,Southwest,0,84
"February 15, 2019 at 01:00AM",Partly Cloudy,,20,22,Partly Cloudy,3,Northwest,0,88
"February 15, 2019 at 02:00AM",Partly Cloudy,,20,21,Partly Cloudy,2,Northwest,0,89
"February 15, 2019 at 03:00AM",Partly Cloudy,,20,21,Fair,3,North,0,90
"February 15, 2019 at 04:00AM",PM Thunderstorms,31,23,21,Fair,3,Northwest,0,91
"February 15, 2019 at 05:00AM",PM Thunderstorms,32,23,21,Partly Cloudy,3,North,0,92
"February 15, 2019 at 06:00AM",PM Thunderstorms,31,23,21,Partly Cloudy,5,North,0,90
"February 15, 2019 at 07:00AM",PM Thundershowers,30,23,21,Partly Cloudy,6,North,0,92
"February 15, 2019 at 08:00AM",PM Thundershowers,30,23,22,Partly Cloudy,8,North,1,89
"February 15, 2019 at 09:00AM",PM Thundershowers,30,23,24,Partly Cloudy,8,Northeast,3,83
"February 15, 2019 at 10:00AM",PM Thundershowers,30,23,26,Partly Cloudy,10,Northeast,5,74
"February 15, 2019 at 11:00AM",PM Thunderstorms,30,23,27,Partly Cloudy,10,Northeast,8,68
"February 15, 2019 at 12:00PM",PM Thunderstorms,29,23,27,Partly Cloudy,11,Northeast,10,68
"February 15, 2019 at 01:00PM",Thunderstorms,29,23,27,Cloudy,6,Northeast,9,72
"February 15, 2019 at 02:00PM",Thunderstorms,28,23,27,Cloudy,6,Northeast,6,76
"February 15, 2019 at 03:00PM",Thundershowers,26,23,24,Rain,6,Northeast,5,90
"February 15, 2019 at 04:00PM",Thunderstorms,,23,24,Rain,8,Southeast,3,90
"February 15, 2019 at 05:00PM",Thunderstorms,,23,27,Cloudy,8,Southeast,3,75
"February 15, 2019 at 06:00PM",Thunderstorms,,23,27,Cloudy,10,Southeast,1,77
"February 15, 2019 at 07:00PM",Thunderstorms,,22,24,Rain,5,Southeast,0,90
"February 15, 2019 at 08:00PM",Thunderstorms,,23,24,Rain,6,Southeast,0,90
"February 15, 2019 at 09:00PM",Thunderstorms,,23,25,Cloudy,5,Southeast,0,84
"February 15, 2019 at 10:00PM",Thunderstorms,,23,24,Cloudy,3,South,0,88
"February 15, 2019 at 11:00PM",Thunderstorms,,22,24,Light Rain,3,East,0,89
"February 16, 2019 at 12:00AM",Thunderstorms,,23,24,Light Rain,5,Northeast,0,90
"February 16, 2019 at 01:00AM",Thunderstorms,,23,24,Rain,6,North,0,91
"February 16, 2019 at 02:00AM",Thunderstorms,,23,24,Cloudy,6,Northeast,0,91
"February 16, 2019 at 03:00AM",Thunderstorms,29,22,23,Cloudy,8,Northeast,0,93
"February 16, 2019 at 04:00AM",Heavy Thunderstorms,29,22,23,Rain Shower,10,North,0,93
"February 16, 2019 at 05:00AM",Heavy Thunderstorms,29,22,23,Rain,10,North,0,94
"February 16, 2019 at 06:00AM",Heavy Thunderstorms,31,23,23,Heavy Rain,10,North,0,94
"February 16, 2019 at 07:00AM",Thunderstorms,31,23,23,Rain,10,North,0,94
"February 16, 2019 at 08:00AM",Thunderstorms,31,22,23,Rain,11,North,0,92
"February 16, 2019 at 09:00AM",Thunderstorms,29,23,24,Rain,13,North,2,92
"February 16, 2019 at 10:00AM",Thunderstorms,31,23,24,Rain,13,North,2,90
"February 16, 2019 at 12:00PM",Thunderstorms,29,23,26,Cloudy,13,North,5,88
"February 16, 2019 at 01:00PM",Thunderstorms,30,23,28,Cloudy,11,North,9,79
"February 16, 2019 at 02:00PM",Thunderstorms,29,22,29,Cloudy,10,North,9,75
"February 16, 2019 at 03:00PM",Scattered Thunderstorms,31,22,30,Cloudy,8,North,8,69
"February 16, 2019 at 04:00PM",Thunderstorms,,22,27,Rain Shower,8,Northeast,5,82
"February 16, 2019 at 05:00PM",Thunderstorms,,22,26,Rain,10,Southeast,3,90
"February 16, 2019 at 07:00PM",Thunderstorms,,23,26,Rain,8,Southeast,0,90
"February 16, 2019 at 08:00PM",Thunderstorms,,22,27,Mostly Cloudy,6,Southeast,0,83
"February 16, 2019 at 09:00PM",Thunderstorms,,23,26,Rain Shower,8,South,0,86
"February 16, 2019 at 10:00PM",Showers Late,,22,25,Mostly Cloudy,6,North,0,90
"February 16, 2019 at 11:00PM",Showers Late,,23,25,Cloudy,6,North,0,90
"February 17, 2019 at 12:00AM",Showers,,22,24,Cloudy,6,North,0,90
"February 17, 2019 at 01:00AM",Cloudy,,23,24,Cloudy,6,Northeast,0,91
"February 17, 2019 at 02:00AM",Cloudy,,23,24,Cloudy,6,North,0,92
"February 17, 2019 at 03:00AM",Cloudy,,23,24,Cloudy,6,North,0,92
"February 17, 2019 at 04:00AM",Thunderstorms,32,23,24,Cloudy,6,North,0,92
"February 17, 2019 at 05:00AM",Thunderstorms,31,22,23,Cloudy,5,North,0,91
"February 17, 2019 at 06:00AM",Thunderstorms,33,23,24,Cloudy,8,North,0,90
"February 17, 2019 at 07:00AM",Thunderstorms,33,23,24,Mostly Cloudy,8,North,0,88
"February 17, 2019 at 08:00AM",Thunderstorms,33,23,26,Mostly Cloudy,11,North,2,86
"February 17, 2019 at 09:00AM",Thunderstorms,33,23,28,Mostly Cloudy,13,North,4,79
"February 17, 2019 at 10:00AM",Scattered Thunderstorms,32,23,29,Mostly Cloudy,13,North,7,74
"February 17, 2019 at 11:00AM",Scattered Thunderstorms,33,23,31,Mostly Cloudy,13,North,9,66
"February 17, 2019 at 12:00PM",Scattered Thunderstorms,33,23,33,Mostly Cloudy,13,North,11,57
"February 17, 2019 at 01:00PM",Scattered Thunderstorms,33,23,33,Mostly Cloudy,13,North,11,54
"February 17, 2019 at 02:00PM",Scattered Thunderstorms,29,23,33,Cloudy,11,North,8,54
"February 17, 2019 at 03:00PM",Thunderstorms,28,23,32,Cloudy,11,Southeast,5,62
"February 17, 2019 at 04:00PM",Thunderstorms Early,,23,29,Showers in the Vicinity,14,South,3,74
"February 17, 2019 at 05:00PM",Thunderstorms Early,,23,28,Cloudy,10,Southeast,2,81
"February 17, 2019 at 06:00PM",Isolated Thunderstorms,,23,27,Cloudy,8,Southeast,0,84
"February 17, 2019 at 07:00PM",Isolated Thunderstorms,,23,27,Cloudy,8,Southeast,0,89
"February 17, 2019 at 08:00PM",Thunderstorms Late,,23,26,Cloudy,8,Southeast,0,91
"February 17, 2019 at 09:00PM",Thunderstorms Early,,23,25,Cloudy,5,Southeast,0,95
"February 17, 2019 at 10:00PM",Isolated Thunderstorms,,23,24,Showers in the Vicinity,6,Northwest,0,99
"February 17, 2019 at 11:00PM",Cloudy,,23,24,Cloudy,5,Northwest,0,97
"February 18, 2019 at 12:00AM",Cloudy,,23,24,Cloudy,6,North,0,96
"February 18, 2019 at 01:00AM",Cloudy,,23,24,Cloudy,5,North,0,95
"February 18, 2019 at 02:00AM",Cloudy,,23,24,Mostly Cloudy,6,North,0,93
"February 18, 2019 at 03:00AM",Cloudy,,23,23,Cloudy,6,North,0,95
"February 18, 2019 at 04:00AM",Thunderstorms,33,23,23,Mostly Cloudy,8,North,0,94
"February 18, 2019 at 05:00AM",Thunderstorms,33,23,24,Cloudy,8,Northeast,0,93
"February 18, 2019 at 06:00AM",Thunderstorms,32,23,23,Mostly Cloudy,6,North,0,92
"February 18, 2019 at 07:00AM",Thunderstorms,32,23,24,Mostly Cloudy,10,North,0,91
"February 18, 2019 at 08:00AM",Thunderstorms,32,22,26,Mostly Cloudy,10,North,2,86
"February 18, 2019 at 09:00AM",Thunderstorms,33,23,29,Partly Cloudy,10,Northwest,6,72
"February 18, 2019 at 10:00AM",Thunderstorms,33,23,31,Partly Cloudy,8,North,9,65
"February 18, 2019 at 11:00AM",Scattered Thunderstorms,32,23,32,Partly Cloudy,8,Northwest,11,63
"February 18, 2019 at 12:00PM",Scattered Thunderstorms,33,23,32,Partly Cloudy,10,North,11,62
"February 18, 2019 at 01:00PM",Scattered Thunderstorms,31,23,32,Mostly Cloudy,14,Southeast,11,65
"February 18, 2019 at 02:05PM",Scattered Thunderstorms,29,23,31,Mostly Cloudy,13,Southeast,9,68
"February 18, 2019 at 03:00PM",Thunderstorms,28,23,30,Mostly Cloudy,11,South,7,72
"February 18, 2019 at 04:00PM",Thunderstorms,,23,28,Light Rain,11,Southeast,3,82
"February 18, 2019 at 05:00PM",Scattered Thunderstorms,,23,26,Rain,8,Southeast,1,90
"February 18, 2019 at 06:00PM",Thunderstorms,,23,27,Rain Shower,5,Southeast,0,88
"February 18, 2019 at 07:00PM",Thunderstorms,,23,26,Rain Shower,5,Southeast,0,92
"February 18, 2019 at 08:00PM",Thunderstorms,,23,25,Rain Shower,5,Southwest,0,93
"February 18, 2019 at 09:00PM",Heavy Thunderstorms,,23,24,Rain Shower,6,Northwest,0,95
"February 18, 2019 at 10:00PM",Heavy Thunderstorms,,23,24,Rain,6,Northwest,0,97
"February 18, 2019 at 11:00PM",Heavy Thunderstorms,,23,24,Rain,6,Northwest,0,96
"February 19, 2019 at 12:00AM",Heavy Thunderstorms,,23,24,Rain,6,Northwest,0,97
"February 19, 2019 at 01:00AM",Thundershowers,,23,24,Heavy Rain,8,North,0,95
"February 19, 2019 at 02:00AM",Rain,,22,24,Cloudy,8,North,0,95
"February 19, 2019 at 03:00AM",Cloudy,,23,24,Cloudy,8,North,0,96
"February 19, 2019 at 04:00AM",Thunderstorms,33,23,24,Cloudy,8,North,0,95
"February 19, 2019 at 05:00AM",Thunderstorms,33,23,24,Cloudy,6,North,0,94
"February 19, 2019 at 06:00AM",Thunderstorms,34,22,24,Cloudy,11,North,0,92
"February 19, 2019 at 07:00AM",Thunderstorms,34,23,25,Mostly Cloudy,11,North,0,90
"February 19, 2019 at 08:00AM",Thunderstorms,33,22,27,Fair,11,Northwest,2,85
"February 19, 2019 at 09:00AM",Thunderstorms,32,22,29,Fair,13,Northwest,5,77
"February 19, 2019 at 10:00AM",Thunderstorms,32,22,31,Sunny,11,Northwest,9,65
"February 19, 2019 at 11:00AM",Thunderstorms,33,22,34,Sunny,10,Northwest,11,57
"February 19, 2019 at 12:00PM",Thunderstorms,33,22,35,Sunny,11,West,11,53
"February 19, 2019 at 01:00PM",Thunderstorms,33,22,26,Rain,11,South,11,90
"February 19, 2019 at 02:00PM",Thunderstorms,33,22,34,Partly Cloudy,11,South,11,57
"February 19, 2019 at 03:00PM",Thunderstorms,32,22,33,Mostly Cloudy,11,Southeast,7,58
"February 19, 2019 at 04:00PM",Thunderstorms Early,,22,27,Rain Shower,11,Southeast,3,78
"February 19, 2019 at 05:00PM",Thunderstorms Early,,23,33,Partly Cloudy,11,Southeast,2,56
"February 19, 2019 at 06:00PM",Thunderstorms Early,,22,32,Partly Cloudy,11,Southeast,0,63
"February 19, 2019 at 06:00PM",Thunderstorms Early,,22,32,Partly Cloudy,11,Southeast,0,63
"February 19, 2019 at 07:00PM",Mostly Clear,,23,28,Partly Cloudy,8,Southeast,0,75
"February 19, 2019 at 08:00PM",Partly Cloudy,,23,27,Partly Cloudy,6,South,0,79
"February 19, 2019 at 09:00PM",Mostly Clear,,23,27,Partly Cloudy,5,West,0,81
"February 19, 2019 at 10:00PM",Mostly Clear,,23,26,Fair,6,Northwest,0,86
"February 19, 2019 at 11:00PM",Partly Cloudy,,23,24,Partly Cloudy,13,Northwest,0,93
"February 20, 2019 at 12:00AM",Partly Cloudy,,22,23,Partly Cloudy,10,Northwest,0,95
"February 20, 2019 at 01:00AM",Partly Cloudy,,22,23,Fair,8,North,0,94
"February 20, 2019 at 02:00AM",Partly Cloudy,,22,23,Partly Cloudy,8,Northwest,0,92
"February 20, 2019 at 03:01AM",Partly Cloudy,36,23,23,Fair,8,Northwest,0,93
"February 20, 2019 at 04:00AM",Partly Cloudy,36,23,23,Fair,6,North,0,93
"February 20, 2019 at 05:00AM",Mostly Sunny,36,23,23,Clear,6,North,0,93
"February 20, 2019 at 06:00AM",Mostly Sunny,36,23,23,Partly Cloudy,8,North,0,91
"February 20, 2019 at 07:00AM",Mostly Sunny,36,23,24,Sunny,10,Northwest,1,86
"February 20, 2019 at 08:00AM",Mostly Sunny,36,23,28,Sunny,10,Northwest,2,76
"February 20, 2019 at 09:00AM",Mostly Sunny,36,23,31,Sunny,11,Northwest,5,65
"February 20, 2019 at 10:00AM",Isolated Thunderstorms,36,22,33,Sunny,10,North,9,56
"February 20, 2019 at 11:00AM",Isolated Thunderstorms,35,23,34,Sunny,10,Northwest,11,51
"February 20, 2019 at 12:00PM",Isolated Thunderstorms,36,23,36,Sunny,8,Southwest,11,47
"February 20, 2019 at 01:00PM",Scattered Thunderstorms,36,23,36,Sunny,10,South,11,48
"February 20, 2019 at 02:00PM",Scattered Thunderstorms,35,23,35,Fair,16,South,11,49
"February 20, 2019 at 03:00PM",Thunderstorms,32,23,33,Partly Cloudy,16,Southeast,7,53
"February 20, 2019 at 04:00PM",Scattered Thunderstorms,,23,32,Partly Cloudy,18,Southeast,5,55
"February 20, 2019 at 05:00PM",Scattered Thunderstorms,,23,32,Partly Cloudy,18,Southeast,2,58
"February 20, 2019 at 06:00PM",Scattered Thunderstorms,,23,28,Cloudy,13,South,0,70
"February 20, 2019 at 07:00PM",Thunderstorms Late,,23,27,Cloudy,10,South,0,77
"February 20, 2019 at 08:00PM",Thunderstorms Late,,23,27,Cloudy,8,South,0,81
"February 20, 2019 at 09:00PM",Showers Late,,23,26,Cloudy,3,Northwest,0,87
"February 20, 2019 at 10:00PM",Showers Late,,23,26,Cloudy,5,Northwest,0,86
"February 20, 2019 at 11:00PM",Showers Late,,23,25,Cloudy,6,Northwest,0,89
"February 21, 2019 at 12:00AM",Showers,,23,25,Cloudy,5,Northwest,0,89
"February 21, 2019 at 01:00AM",Isolated Thunderstorms,,23,24,Cloudy,5,North,0,90
"February 21, 2019 at 02:00AM",Mostly Sunny,36,23,24,Cloudy,6,North,0,91
"February 21, 2019 at 03:00AM",Cloudy,,23,24,Cloudy,5,Northwest,0,90
"February 21, 2019 at 04:00AM",Thunderstorms,29,23,24,Mostly Cloudy,5,North,0,91
"February 21, 2019 at 05:00AM",Thunderstorms,29,23,24,Mostly Cloudy,5,North,0,94
"February 21, 2019 at 06:00AM",Thunderstorms,28,22,24,Mostly Cloudy,6,North,0,92
"February 21, 2019 at 07:00AM",Thunderstorms,30,23,25,Mostly Cloudy,5,North,0,88
"February 21, 2019 at 08:00AM",Thunderstorms,29,23,27,Light Rain,5,Northwest,2,84
"February 21, 2019 at 09:00AM",Thunderstorms,29,23,28,Mostly Cloudy,6,Northwest,4,81
"February 21, 2019 at 10:00AM",PM Thunderstorms,29,23,28,Cloudy,8,North,6,76
"February 21, 2019 at 11:00AM",PM Thunderstorms,29,22,30,Mostly Cloudy,8,Northeast,11,72
"February 21, 2019 at 12:00PM",PM Thunderstorms,30,23,30,Cloudy,6,East,9,71
"February 21, 2019 at 01:00PM",Scattered Thunderstorms,29,23,29,Cloudy,6,Northeast,9,80
"February 21, 2019 at 02:00PM",Scattered Thunderstorms,29,23,29,Cloudy,8,Northeast,5,77
"February 21, 2019 at 03:00PM",Thunderstorms,28,23,27,Rain Shower,6,Northeast,3,82
"February 21, 2019 at 04:00PM",Thunderstorms Early,,22,29,Cloudy,8,Northeast,2,73
"February 21, 2019 at 05:00PM",Thunderstorms Early,,22,29,Showers in the Vicinity,8,East,1,74
"February 21, 2019 at 06:00PM",Thunderstorms Early,,23,29,Mostly Cloudy,5,Southeast,0,73
"February 21, 2019 at 06:00PM",Thunderstorms Early,,23,29,Mostly Cloudy,5,Southeast,0,73
"February 21, 2019 at 07:00PM",Isolated Thunderstorms,,23,28,Mostly Cloudy,6,Southeast,0,79
"February 21, 2019 at 08:00PM",Mostly Cloudy,,22,27,Mostly Cloudy,6,Southeast,0,87
"February 21, 2019 at 09:00PM",Mostly Cloudy,,22,26,Mostly Cloudy,5,Northeast,0,90
"February 21, 2019 at 10:01PM",Partly Cloudy,,22,24,Mostly Cloudy,5,North,0,91
"February 21, 2019 at 11:00PM",Partly Cloudy,,22,24,Mostly Cloudy,5,Northwest,0,93
"February 22, 2019 at 12:00AM",Mostly Cloudy,,22,24,Mostly Cloudy,3,North,0,91
"February 22, 2019 at 01:00AM",Mostly Cloudy,,22,24,Mostly Cloudy,5,North,0,92
"February 22, 2019 at 02:00AM",Mostly Cloudy,,23,24,Mostly Cloudy,5,North,0,94
"February 22, 2019 at 03:00AM",Mostly Cloudy,,23,24,Mostly Cloudy,5,North,0,91
"February 22, 2019 at 04:00AM",Thunderstorms,35,23,24,Mostly Cloudy,5,North,0,90
"February 22, 2019 at 05:00AM",Thunderstorms,35,23,23,Mostly Cloudy,6,North,0,91
"February 22, 2019 at 06:00AM",Thunderstorms,34,22,23,Partly Cloudy,8,North,0,91
"February 22, 2019 at 07:00AM",Thunderstorms,35,23,26,Partly Cloudy,8,North,1,87
"February 22, 2019 at 08:00AM",PM Thunderstorms,34,22,28,Partly Cloudy,10,North,2,79
"February 22, 2019 at 09:00AM",Thunderstorms,35,23,31,Partly Cloudy,13,North,5,69
"February 22, 2019 at 10:00AM",Thunderstorms,34,23,32,Partly Cloudy,11,North,9,59
"February 22, 2019 at 11:00AM",Scattered Thunderstorms,35,23,34,Fair,11,North,11,54
"February 22, 2019 at 12:00PM",Scattered Thunderstorms,36,23,35,Sunny,10,North,11,52
"February 22, 2019 at 01:00PM",Scattered Thunderstorms,36,23,27,Rain Shower,8,Northeast,11,81
"February 22, 2019 at 02:00PM",Scattered Thunderstorms,34,23,36,Partly Cloudy,8,Northeast,11,50
"February 22, 2019 at 03:00PM",Thunderstorms,29,23,26,Rain,11,South,6,90
"February 22, 2019 at 04:00PM",Thunderstorms Early,,22,27,Rain,13,South,4,90
"February 22, 2019 at 05:00PM",Thunderstorms Early,,23,28,Light Rain,13,South,2,82
"February 22, 2019 at 06:00PM",Thunderstorms Early,,23,29,Partly Cloudy,10,South,0,75
"February 22, 2019 at 07:00PM",Partly Cloudy,,23,27,Partly Cloudy,11,Southeast,0,85
"February 22, 2019 at 08:00PM",Partly Cloudy,,23,27,Mostly Cloudy,8,Southeast,0,85
"February 22, 2019 at 09:00PM",Partly Cloudy,,23,26,Mostly Cloudy,6,Southwest,0,89
"February 22, 2019 at 10:00PM",Clouds Early/Clearing Late,,23,26,Cloudy,11,Southwest,0,91
"February 22, 2019 at 11:00PM",Clouds Early/Clearing Late,,23,25,Cloudy,8,Northwest,0,91
"February 23, 2019 at 12:00AM",Partly Cloudy,,23,25,Mostly Cloudy,6,Northwest,0,92
"February 23, 2019 at 01:00AM",Partly Cloudy,,23,24,Mostly Cloudy,8,North,0,95
"February 23, 2019 at 02:00AM",Partly Cloudy,,23,24,Partly Cloudy,8,North,0,95
"February 23, 2019 at 03:00AM",Mostly Cloudy,38,24,24,Partly Cloudy,8,North,0,95
"February 23, 2019 at 04:00AM",Mostly Cloudy,38,24,24,Partly Cloudy,8,North,0,95
"February 23, 2019 at 05:00AM",Mostly Cloudy,38,24,23,Partly Cloudy,8,North,0,95
"February 23, 2019 at 06:00AM",Mostly Cloudy,37,23,23,Partly Cloudy,8,North,0,93
"February 23, 2019 at 07:00AM",Partly Cloudy,38,24,24,Partly Cloudy,10,North,0,90
"February 23, 2019 at 08:00AM",Partly Cloudy,38,24,29,Fair,11,North,2,77
"February 23, 2019 at 09:00AM",Isolated Thunderstorms,38,24,31,Sunny,13,North,5,69
"February 23, 2019 at 10:00AM",PM Thunderstorms,37,23,32,Sunny,13,North,8,63
"February 23, 2019 at 11:00AM",PM Thunderstorms,38,24,35,Fair,11,North,11,55
"February 23, 2019 at 12:00PM",PM Thunderstorms,38,24,36,Fair,13,North,11,50
"February 23, 2019 at 01:00PM",Scattered Thunderstorms,38,23,38,Fair,11,North,11,43
"February 23, 2019 at 02:00PM",Scattered Thunderstorms,38,24,38,Sunny,10,Northwest,10,42
"February 23, 2019 at 03:00PM",Thunderstorms,35,24,38,Sunny,8,Southeast,7,41
"February 23, 2019 at 04:00PM",Thunderstorms Early,,23,32,Rain Shower,11,Southeast,5,63
"February 23, 2019 at 05:00PM",Thunderstorms Early,,24,28,Light Rain with Thunder,10,South,1,82
"February 23, 2019 at 06:00PM",Thunderstorms Early,,24,32,Partly Cloudy,6,South,0,64
"February 23, 2019 at 06:05PM",Thunderstorms Early,,24,32,Partly Cloudy,6,South,0,64
"February 23, 2019 at 07:00PM",Partly Cloudy,,24,31,Mostly Cloudy,6,South,0,67
"February 23, 2019 at 08:00PM",Partly Cloudy,,24,28,Rain Shower,6,Southwest,0,80
"February 23, 2019 at 09:00PM",Partly Cloudy,,24,28,Mostly Cloudy,5,Southwest,0,79
"February 23, 2019 at 10:00PM",Partly Cloudy,,24,27,Partly Cloudy,5,Northwest,0,82
"February 23, 2019 at 11:00PM",Partly Cloudy,,24,27,Partly Cloudy,6,Northwest,0,83
"February 24, 2019 at 12:00AM",Partly Cloudy,,24,26,Partly Cloudy,5,Northwest,0,87
"February 24, 2019 at 01:00AM",Partly Cloudy,,24,26,Partly Cloudy,5,Northwest,0,88
"February 24, 2019 at 02:00AM",Partly Cloudy,,24,25,Partly Cloudy,6,North,0,89
"February 24, 2019 at 03:01AM",Partly Cloudy,,24,25,Partly Cloudy,6,North,0,88
"February 24, 2019 at 04:01AM",Partly Cloudy,39,24,24,Partly Cloudy,8,North,0,90
"February 24, 2019 at 05:00AM",Partly Cloudy,38,24,25,Partly Cloudy,8,North,0,89
"February 24, 2019 at 06:00AM",Partly Cloudy,38,24,25,Fair,10,North,0,86
"February 24, 2019 at 07:00AM",Partly Cloudy,39,24,26,Sunny,10,North,1,79
"February 24, 2019 at 08:00AM",Mostly Sunny,39,24,29,Sunny,10,Northwest,2,68
"February 24, 2019 at 09:00AM",Mostly Sunny,39,24,32,Fair,10,North,4,63
"February 24, 2019 at 10:00AM",Isolated Thunderstorms,39,24,34,Sunny,11,North,7,57
"February 24, 2019 at 11:00AM",Isolated Thunderstorms,39,24,37,Sunny,13,North,11,46
"February 24, 2019 at 12:00PM",Isolated Thunderstorms,38,24,38,Sunny,11,Northwest,11,42
"February 24, 2019 at 01:00PM",Scattered Thunderstorms,39,24,38,Sunny,13,Northwest,11,39
"February 24, 2019 at 02:00PM",Scattered Thunderstorms,39,24,39,Fair,10,Southwest,10,39
"February 24, 2019 at 03:00PM",Scattered Thunderstorms,35,24,39,Fair,11,Southwest,7,38
"February 24, 2019 at 04:00PM",Thunderstorms Early,,24,31,Rain Shower,11,Southeast,5,70
"February 24, 2019 at 05:00PM",Thunderstorms Early,,23,34,Partly Cloudy,13,Southeast,1,55
"February 24, 2019 at 06:00PM",Mostly Cloudy,,24,34,Partly Cloudy,10,South,0,56
"February 24, 2019 at 07:00PM",Mostly Cloudy,,24,32,Partly Cloudy,10,South,0,65
